text,labels
"Huyu ni mwizi hapa mtaani kashaibia watu wengi sana tuu, inabidi aadhibiwe",[2]
"Hapana halijakukaa vizuri, limekubana mno kama mwanasesere",[4]
Hhhhhh walimu jamani mnanikoshaga yan cjui mna ushamba gani,[1]
ugonjwa ambao hata mie ambaye sijatia mguu medical school nafahamu hau-exist.,[5]
"Ghafla nilinyanganywa simu, mkoba na vitu vyangu vingine vya kazi.","[5, 6]"
Taarifa rasmi iliyotolewa kwa umma na Makamu wa Rais,[0]
 Niliacha mara moja wee ila pepsi imenipa ulevi,[0]
"Wazungu gani hao unaowasemea,",[5]
spendi kabisa watu ambao wanaongea upuuzi wakati wengine wako serious,"[2, 4]"
hii ni Barabara ya Mashariki; inang'aa jinsi ilivyo na ni maarufu sana kwa kuishi watu wa mataifa,[1]
Haka nako ni kamchezo kakuigiza.,[4]
Ashley alishtuka kwa mshtuko. ,[6]
"""Kwenye mkutano nilijikuta nimekaa karibu na watu wawili ambao walitoa maoni ambayo niliona ni ya chini na ya kubagua. '",[4]
Wewe ? Mbona wa moto .,[5]
Nasikia kidogo Bob amepona .,[1]
Huyo atakiwa afungwe maisha na kazi ngumu awe avunja mawe kila siku barrel mbili mpaka awe na miaka 70 ndio achiwee fala huyo,[2]
Tukupe nchi mwendawazimu ili uwauzie,[2]
Pole sana dada!! Mungu atatenda!!,[3]
 Acha woga jiamini,[6]
"mashine ya kufulia haifanyi kazi, ndo mana nachubuka mikono .",[3]
Wasamehe tu hao nyumbu. Wamebakiziwa akili ya kuvukia barabara,[4]
"Kuna msemo, usipofunzwa na mama yako dunia itakufundisha",[2]
Wewe unaongea habari za Jeshi letu kama nani? Haya tuambie sasa tulipeleka platuni ngapi?,[5]
uyo wa kukopa kanimaliza na kicheko,[1]
kama hujamwelewa unafanya makusudi mama anatufaa sana,[1]
@UpendoPeneza mama gombea!. kushindwa ndo kujifunza !. usiogope,[6]
Kulitawala vigelegele na vifijo wakati Peter na Benjamin walipofika kwa ushindi na familia zao,[1]
"Rushwa inafanya kazi wanyonge wanaumia na familia zao, na sehemu walizoripoti wananchi watolewe kazini.",[2]
Nimekasirishwa sana na vitendo vyenu mlivyofanya yaani mmeabisha kampuni,[2]
furaha mliyonipa ilikuwa kubwa sana na ya thamani sana maishani mwangu,[1]
"Baada ya miezi sita , maisha ya chuo yatafikia mwisho . Tatizo litakalofatia ni la uwindaji wa kazi. Hili linanipa maumivu ya kichwa .",[3]
"Jamaa mara nyingi hubeba mzigo mkubwa wa kibinafsi, kwa mfano, huzuni, au kushuka kwa kutisha kwa shida ya rafiki mpendwa. ",[3]
Pumbavu sana mnaambiwa mtulie hamsikii kazi kusingizia watoto wa wenzenu,"[2, 3, 4]"
Bibi Rosenbloom karibu kila mara alijua kuhusu hilo na atakuwa wazimu. ,[2]
Unamaanisha nimefanya vizuri hivo?,"[1, 5]"
`` Mama yako na mimi tumefurahiya sana. ,[1]
Da nimecheka sana,[1]
"Alifunua mabawa yake mazuri, na kupepea huku na huku akiwa na maumivu makali ",[3]
najisikia kama mtu duni aliyekosa mwelekeo ,[3]
John nina habari njema na zitakazokufurahisha,[1]
Mkuu bado ujanishawishi inshu ya BABU SEYA naona Hamna mausiano na KIKWETE ila siasa tu imeingizwa,[0]
Kwa kweli umenisaidia sana. Asante.,[1]
NA NIMESHAMWAMBIA AFUTE USEMI WAKE HUO NA ASINIPACHIKE MAJINA AMBAYO HAYANIHUSU.,"[2, 4]"
tatizo linalowasumbua viongozi wetu ni ushamba.,[4]
Kwa uelewa wangu mdogo tu chanjo ni kwa ajiri ya kujikinga na ugonjwa hiyo ni kwamba aliyekuwa na ugonjwa hato kuambukiza...,[0]
Kwanini wajumbe ni kutoka CCM na CUF tu? Huko ZnZ hakuna Chadema?,"[2, 4, 5]"
Mimi sijawahi kusikia kwamba wanaume wanachonga nyusi zao!!ya wapi hayo ,[5]
Kama chanjo wanayo mbona bado wanaisha wewe ni Nani ukapone?,[5]
" Wakati walipoona hivyo, walimhurumia  wakataka kumsaidia, ila wakazidiwa nna kushindwa",[3]
Kuna majitu hayana hata aibu yanakujakuogelea na nguo za ajabu na kuna watoto,[2]
"Uyo ni muuwaji cyo mume, mtihani kwakweli.",[4]
Allen aliongea kwa kukata tamaa `Tumwombe tuu Mungu atatuwezesha katika hili'. ,[3]
 Hata uncle mwenyewe hana furaha yani sijui kuna nini leo???,[3]
Hv wanawake wa DSM mnatoaga wapi pesa za kuchezea kiasi hiki jmn??? JANUARY yote hii,[5]
Kwa wenye kufahamu brands watujuze.,[0]
Siwezi vaa kiatu chako dada wewe ni zaidu ya jasiri daah Allah akupe furaha zaidi ya hiyo ulio nayo,[1]
" Oy!! isijekuwa mnampa matumaini mzee wa watu  alafu mwisho wa siku mkawa kama wajumbe akajikuta kaambulia kura mbili, ya kwake na mgombea mwenza wake..",[5]
Huu ni uchochezi!!,[4]
"Lewis Verne-Smith alikaa kutikisa kichwa, chini kama ishara ya kukataa kuliko kukata tamaa kwa jumla. ",[3]
Yani huyo ni muuajii na alikuwa kakusudia kuuwaa na yeye auwawe au afungwe maisha,[2]
"Kabisaa??,, hebu niambie ilikuwaje",[5]
Hivyo Judge alimwachia Huru Zombe na wenzake na akaamuru atafutwe afikishwe mahakamani. ,[3]
jamani yale makalio hayapo tena,[3]
Nilishangaa. ,[5]
"Nimefurahiya sana. """,[1]
Nchi inazorota mno na tunarudi nyuma kiuchumi kwakweli,[3]
"Ndiyo, nina uhakika. Atakuwa hapa na sisi muda si mrefu",[1]
umewakumbuka marafiki zako???mimi nimekukumbuka sana,[1]
halo haloooo,[0]
jamani dunia simama me nishuke binadamu tumekuwa wanyama sana ,"[3, 4]"
Uso wake ukatiwa giza na hasira. ,[2]
Melissa alimtazama rafiki yake kwa masikitiko. ,[6]
Nimesikia watu hawakutegemea kama ntaweza kufanya iwe kubwa vile,[5]
Alijikaza kuzungumza kuhusu wasifu na namna alivyoishi vizuri na mtoto wake lakini alipofika katikati ya mazungumzo alishindwa kuendelea na kujikuta akitokwa machozi,[3]
"Siku zote tunasikitika wakati mwanariadha mchanga wa kimataifa anajikuta katika hali hii. """,[3]
Nenda huko na upuuzi wako. Mbona vitu vilikuwa vikionekana wakati wa mkwere hatukuona kitu.,"[2, 4]"
"Wapendwa, naona taarifa za vifo humu mitandaoni zinaongezeka. Sasa tuache mzaha na kuoneana aibu. Ikiwa ni corona au ni changamoto za kupumua lakini watu wanapoteza uhai. ","[3, 5]"
Msafara wa binti mfalme ulielekea kanisani kila mtu akisujudu na kushangilia,[1]
Wow ! Mbona nyingi?? Mimi nilidhani watakupa msaidizi .,[5]
Huyu mama kama ni mke ukiowa umepata mke,[1]
"Kwenye picha weupe, video weus kwan vdeo haina filter?",[5]
Burudani yetu ilionekana kupunguza mvutano kati yetu. ,[1]
we umchokozi,[4]
Ulikuwa na kejeri sana kwa mwenyekiti watu chadema mungu katenda,[4]
"Kamwe ! Yeye ni zaidi ya miaka 80 ,si kweli ?",[5]
Kwamba inaonekana ya neema juu ya wewe .,[1]
pumzka kwa amani baba wa taifa la tanzania,[3]
"Habari mbaya kwa waliokwisha chanja, Badae utasikia chanjo inafanya penis inasimama masaa 24 hakuna kulala.",[3]
"Msichana akisha ingia katika mahusiano na mtu mkubwa ki umri zaidi yake, akirudi kwa age mates wake lazima awe na dharua tu hata ukipaka mkongo??????",[4]
kweliii kabsaaa!!,[1]
msichana mubayaa wewe mwezako atumikia jelaa bila makosaa ,[3]
Shukrani milioni .,[1]
"Watu wanajifanya wanaona ni udhalilishaji, lakini siyo ",[5]
Kuanzia mwaka jana ndiyo mmeanza kuwa wengi na wenye uwezo?,[0]
Kwani huko hospital binafsi wanahudumia walipa kodi wa nchi gani?,[5]
Wewe huwa huna akili. Unadhani data zinazo semwa hapa ni idadi ya vifo na idadi ya walio ambukizwa?,[4]
Ukiwa ulitamalaki kwa raia wote juu ya kuondokewa na kiongozi wao mpendwa na mtetezi wao,[3]
"mmeiletea aibu Tanzania kwa kutoa wakimbizi shauri ya ujinga wenu, leo unataka kuongea nini hapa?","[2, 4]"
"Ikiwa nilishindwa kufanya hivyo, angekasirika na kuanza kunipigia kelele, kuniambia jinsi nilivyo mjinga; ambapo ningejifuta machozi na kukimbilia nje ya chumba.",[2]
Korona inafoka mzee hata ajali????????????????,[5]
"Umefanikiwa kufanya. Ni jambo kubwa, hongera!",[1]
`Nimefurahiya sana. ,[1]
"Katika mkutano wa sita, mnamo 1986, wajumbe waliokasirika walikataa mpango wa matamanio ambao ulikuwa umeandaliwa kwa siri na Le Duan, aliyekuwa katibu mkuu. ",[2]
Ilionyesha wanawake wengine katika mji wa kaskazini wa Kiingereza mwanzoni mwa karne; walikuwa wamesimama chini ya tangazo la chai ya Mazawattee na walionekana wanyonge.,[3]
Wafanyikazi wenye kuridhika wana uwezekano mkubwa wa kuwa na faida,[1]
Nimeumia sana jmn daah chibu msaidie baba yko kaka,[3]
Yule mzee akajibu kugonga kwangu na uso wake mkubwa ukagawanyika kwa uchungu wa kupendeza aliponiona. ,[1]
Sura zimekobolewa kama wamevaa mask.,[4]
Week ya pili hii vifo consecutively?? Rabbi tunusuru waja wako,[3]
"Barakoa zinazozuia maambukizi ya Covid19 zinauzwa bei ghali sna, wananchi wengi hawana uwezo wa kuzimudu",[3]
Aliumia moyoni. ,[3]
Akageuka na kumuona yule mhudumu akimshukia akiwa na uso wa wasiwasi. ,[6]
Mwangalie yule msichana vile ni mrembo.,[1]
leo nimeamka na hisia za kuwa mtu wa kutenda mema.,[1]
 Huu mwaka mbona vifo vingi! yaani since umeanza hamna siku imepita bila R.I.P af kwa siku ni vitatu mpaka vitano,[3]
"Licha ya maombolezo waliyokuwa nayo, walijitahidi kuungana na wageni waliofifka pale  kwa lengo la kuwapa pole",[3]
"Kuelezea kufurahishwa kwake, alisema: ""Hii ndio kazi moja ambayo nilitegemea. """,[1]
"Wakati Clinton alikuwa akichukua madaraka ya nguvu, Rais Bush alijiondoa na kuanza kufanya shughuli za kutumikia wanyonge",[3]
Kulikuwa amna haja ya kuuliza swali kama lile kwasababu kila mtu anajua..?,"[4, 5]"
Huyo askari achukuliwe hatua kali jamani. ,"[2, 4]"
Kwani nini ni uongo? Au rafiki wewe unaelewaje?,[5]
"Kapambaneni na hao wajomba,sio kuonea raia wasio na silaha",[4]
Conner bado anakasirika. ,[2]
"Mama ,sipendi kula hizi mboga !",[2]
"mgahawani ndo, daima huwa nafikiria namna njaa inavoua watu nchini Ethiopia .",[3]
Kwani walambaji wenyewe wanasemaje,[0]
"Um .. Uh ... mimi nina kuangalia tu , shukrani .",[1]
Nilicheka - sikuhisi kukasirika. ,[1]
"Mwishowe wote wawili walipotea kwenye kichaka; Christina alianza kulia, na kisha Lili pia alilia; na, baadae walijinyosha kwenye majani makavu na kulala.",[3]
Kwani waziri ngereja anahusikaje na tanroads??!!!,[5]
Hasa kuna Kadada number 4 pale keupe ivi yani kanadharau sana?,[2]
Mifumo iliyopo ni ya kipumbavu kabisa mimi sioni kama itafungua njia in the near future......,[4]
Na asife hadi afikishe 100yrs,[0]
"Oh , mungu wangu . Ni nini kilichotokea ? tunakufa ?",[6]
mii nakukubali sana. ila hapo utaniuzi. watu wananjaa. anza kutatua masuala yachakula kwanza. hayo mambo yakujenga sisi wengine hata kiwanja hatuna?,[4]
Huyu bwana anataka kuleta kitu kingine kiitwacho?Ukabila?ili kukwepa kutoka kwenye kashfa hii?,[4]
Alisema: `Je! Usivuke. ,[2]
Tanzania ni kwa watanzania sio mamlaka ambayo inawakilisha watu.,[4]
shujaa alisaidia kuokoa maisha ya makumi ya Watutsi wasio na hatia waliokimbilia hotelini hadi pale uchunguzi utapofanyika,[3]
"Ndiyo , tunaweza kuwa na picnic juu ya kilima .",[1]
Ameapishwa chap chap ili atume askari kwenda kuua raia waliomnyima kura.?,[4]
"Sidhani unafurahi sana. """,[1]
Siku Hizi Simu inaweza Kukupa Furaha Kuliko Ata Mpenzi Wako Kikubwa Ni Bundle Na Vpn.,[1]
Asanteni Dodoma tumeiona nguvu yenu..wananchi ushauri kwa mamulaka husika za michezo natambua serikali yetu sikivu imeliona hili tatizo la uwanja hauendani na hadhi ya makao makuu ya nchi yetu naamini nawao wameliona.,[1]
Angetaja na askari wenzake anao shirikiana nao kwenye huo ujinga ,[2]
"Upumbavu sisi atupendi, ujinga tuu unasema Bei ya namna hiyo haipo na geita alilitoa wap",[2]
nadhani nakuwa mjinga kuhisi kuwa na mashaka muda wote,[6]
Kuna mshamba zaidi ya mtu anayelala na ng'ombe?,[5]
mrembo alifuata mfano wake badala ya kuteseka na mikono ya bwana wake aliyekasirika. ,[2]
"Dah! Nimeenjoy sana kwa historia, hongera nyingi kwenu Muandaaji na Msimulizi",[1]
"Duh, mwamba kweli kawehuka, anataka kufungua bonet masikini, wamsamehe tu",[3]
Nachoweza kusema show ya ya Jana ilikua ya kimataifa usingedhania kua ni bongo. Tunajivunia kua na mfarme wa burdan hapa ambae simwingine ni simbaaaaa,[1]
Tumefurahi. ,[1]
Kwahiyo unataka kusema Nchi haina walenga shabaha Na ndo maana leo unazitaja risasi 16?,[5]
Uko vzr dogo natamani binti yangu ajitambue kama ww.hongera sn kilalakheri,[1]
Kwani wewe makalio huna?,[5]
Hii si ni laana jamanii,[2]
"Oh , Mungu wangu ! Nimekuwa nafanyiwa uovu kimyakimya!",[2]
"unasema kweli? Kwahiyo nina bahati sana, wasichana wengi ndoto yao ni dating naye .",[5]
"Wewe mwanamke una roho mbaya kweli kweli, yaani unaona mwenzio anaumia hapo hata kumsaidia","[3, 4]"
Kwa nini wewe hukunambia wewe ulikuwa na mpenzi ?,[2]
Nyegezi Imepigwa Marufuku Ataimbaje?,[5]
"Baada ya kuona yaliyotokea Kenya, sasa nimechukia kweli kweli.","[2, 4]"
agiza chanjo yako na ya familia yako. Sisi tuache TUFE.,[2]
Hivi ni Nani ambaye anasema kwamba corona haipo Tanzania?,[5]
mbona utaji hizo namba za simu?,[5]
hawatakua na haja ya kutuogopa.,[6]
"Andaeni kamati maalumu ya kuangalia jinsi gani ya kupambana na corona, hali inatisha. ",[6]
hili gari kwa hiyo limeibiwa au limetoroshwa?,[5]
Ila nyie vifo vingine vya kujitakia!,"[4, 5]"
Hana akili huyu mzee,[2]
"wanasema hawana mpango na chanjo, hiyo michango ni ya nini?!","[2, 5]"
" ""Wema wako uko wapi?"" ",[5]
Bila shaka.,[1]
Nilitaka kuwa mtunzi wa sheria - hiyo ilikuwa dhamira yangu ya kweli - lakini nilikuwa na wasiwasi sana hata kupata njia ya kutumia chombo hicho. ,[6]
hakika inasikitisha sana,[3]
" Nahisi hawa jamaa wanajua kabisa kwamba watu walishawachoka zamani, na huu ni woga ndiyo maana wanapitisha maagizo magumu na yanayoathiri ajira za watu.","[4, 6]"
Nini kufanya katika wakati wako wa vipuri ?,[0]
Si tunewadharau tu kuwa mmechanganyikiwa na Meko wenu! Acheni kutisha watu ,[4]
KANYAGA MAMA WIZARA IMEOZA HIYO! NASHANGAA WANAOMSIFIA UMMY! KAMWACHIA MWENZAKE MADUDU KILA KONA,[4]
"Mkuu ashasema hawezi kunyonga, bado hukumu hiyo hiyo.... upuuzi.",[4]
Sumbawanga kule wanaweza hata kutuma radi nyumbani kwako hapana siwezi kwenda huko,[6]
Mimi nimepata baadhi ya habari kubwa kwa ajili yenu !,[1]
"maskini, hakuwa na furaha sana. Alikuwa kama mfungwa katika zizi.",[3]
"Radhi inaweza kuwa zaidi ya shukrani ya gourmet kwa vyakula vya kupendeza, wakati mtu mwenye furaha anaweza kutulia kwa chakula rahisi zaidi",[1]
Mimi najuanini unamaanisha lakini usipofafanua unaacha maswali mengi tunaelewaje sasa,[4]
" Je! Usivuke> na Jenny <\ sababu>, James alisema karibu kusoma mawazo yake. ",[2]
Lakini alisahau juu ya shimo hilo kwenye vumbi; na alipoifungua - hakukuwa na Panya!,[5]
"Bado utawala unapuuza uwepo corona. Je, sio sahihi kuamini utawala umeamua kutoa kafara raia wake?","[2, 4]"
Alikuwa akifikiria juu ya matukio yaliyofululiza na kupata wasiwasi sana kuzingatia shida walizozipitia. ,[6]
"Kamanda safi sana, nafurahi kusikia hilo, ndo furaha yetu",[1]
"hata kama malaria ilikuwepo,ukimwi upo,kisukari,Pressure n.k lakini hii ya vifo vya kuugua muda mfupi zimezidi sana jamani ielekezeni ",[3]
Pole,[3]
"Usipoelewa wewe sio wote, ushaambiwa kipo juu ya uwezo wako hivyo kaa kwa kutulia.",[4]
"Nywele zake za kahawia, mrefu, mweusi hatukumwona vizuri hivyo tulianza kukimbia huku na kule tukifikiri ni jitu la kutisha",[6]
Jinga sana wewe una nini lakini?,[2]
Serikali imewataka wakuu wote wa vyuo nchini kujiweka kando na utoaji wa matangazo ya maambukizi ya corona,[0]
Baadhi ya nini eti??,[5]
Huo ni uongo mimi nilikwepo na niliona kila kitu kawadanganya,[2]
"Huo ujinga wanawake uacheni, unapigwa mnagombana usemi matokeo yake watu wanakuta maiti",[2]
Vifo Vipo Utakufa tu,[0]
"'Mtu anapogundua kuwa mtu unayemjua hafikirii kamwe kama vile alivyofikiria, kwa mfano marafiki ambao huiba na vitu kama hivyo, hawakuhitajika.'",[4]
Pumbavu unalialia nini,[2]
Ahahah ! Nini kiko juu ya kitanda yako ! kimesogea !,"[5, 6]"
"Kwa nini? namaanisha, kwa nini mgawe kampuni baada ya kushirikiana kwa miaka saba pamoja?",[5]
"Oh hapana,  Mimi kuvunja vaseyako kwa bahati mbaya .",[3]
yanapendeza sna na mvuto wake una kiwango,[1]
Kweli ? Labda napaswa kukufanyia kazi zako,[5]
"Dah aseeee nikikumbuka , life nililoishi pale ARU aseeeeeee. Dah shida sana .",[3]
Mama yake na Lisa walikuwa wamevuka; wote wawili walihisi alipaswa kutulia.,[2]
Hata Dubai wapo wengi wanaigeria ni tapeli balaa,[4]
"Kuvaa mask sio kosa,unajilinda wewe na watu wako wa karibu na jamii yako,,pia unalinda taifa dhidi ya maambukizi mapya ya Covid19 ",[0]
pesa mbona kidogo izo?!...,[5]
"Nilikuwa nasubiria sana hii story nijifunze, asanta saaana",[1]
Inauma sana,[3]
kwi kwi kwi .... mh!,[0]
"Kuna mambo huwezi yaepuka, Unayafanya maisha yako yawe magumu.",[0]
"Kwa mara ya kwanza kuona snow, waooh alitabasamu na kupiga picha nyingi sana",[1]
Sasa eti anataka TIBA na siyo chanjo. Anampangia nani sasa.?,"[2, 5]"
kwa nini hukunambia kuwa ameolewa !,[2]
" Amekithiri sana, ametoka kwa mke wake mrembo zaidi na kwenda kuhangaika, na amemsahau mkewe wametoka wapi pamoja.","[3, 4]"
kutana na nyoka ghafla bila kutarajia,[6]
Tz yetu nchi nzuri ..Tukuze uchumi wetu kwa utarii na vivutio bora asilia,[1]
"kina ladha nzuri, nathamini na kufurahi kwa yote uliyofanya kwa ajili yangu .",[1]
serikali yenyewe haijui serikali ni nini au ni nani.....,[4]
We tumbua tu watu tupo wengi ila hatupati nafasi,[2]
Amka wewe. Hiyo chanjo ni NA HELA SIO BURE.,[0]
" Walipofika karibu kuvuka mto, walikwenda kwa tahadhari kubwa sana",[6]
Yaan tumepata vitu vingi ndan ya story moja,[0]
Rose alisimama akimtazama lakini alishindwa kumtaja kuwa ndiye mwalifu mbele za watu wote,[6]
Msiba sio jambo dogo so elewa ulivyoelewa ila yupo ktk majonzi ndiyo maana huwezi kumuelewa,[3]
watu walianza kuokoa roho zao baada ya janga kuwa kubwa na kuwazidia kikosi cha uokoaji,"[3, 6]"
Bora mi nisiejua kizungu nanusurika na mengi miee,[1]
Huo ni uonevu na ukatilili yaani sisi kudai haki zetu tunaambiwa tunavunja sheria,[2]
Nadhani Bwawa ni bora .,[1]
Nimekuwa tu na huzuni kidogo siku za hivi karibuni .,[3]
Hii nimeipenda. Kamchezo fulani hivi,[1]
hadi saa hii Njeri hajarudi bado??? Atakuwa wapi mbona si kawaida yake kabis hii,[6]
Simpendi Susan . Yeye daima yuko juu ya yeye mwenyewe .,[4]
Sijui ulikuwaga wapi! ,[5]
"usemi wake ulikuwa wa kudharauliwa, na hakuna hata mmoja aliyetialia maanani maneno yake. ",[3]
Inauma mno,[3]
" Tatizo sio kuanza kufa leo, tatizo ni idadi ya vifo na vinatokana na nini?","[2, 4]"
"Kama wanaona afadhali ukazaliwe marekani ukiwa mbwa kuliko binadamu ukiwa TZ duuuh,, Sasa hivi wanahaha maana JPM mwendo speed zote",[5]
"Pole, umenunua wiki 2 zilizopita, na unaweza tu kurefund ndani ya wiki moja.",[3]
Yaani ameshindwa kuwaambia huko Ubelgiji hao njiwa huku ni elfu mbili mbili tu..,[5]
"Wanakuteka nyara siku mbili, wanakuchia na huchukui hatua zozote?",[5]
Hakuna atakaeziba pengo la magufuli,[3]
Kweli yaumiza,[3]
Mimi naamini kuanza kazi kwa kishindo sio kulea uhalifu wala kukamata wahalifu ni kuhakikisha Vijana wanapata kazi za kufanya,[4]
Bibi yake alimkaripia.,"[2, 4]"
Kinachosemwa ni njia tofauti tu za kujikinga na corona! Lakini viongozi wote wanahimiza kuchukuliwa tahadhari kujikinga na corona! ,[0]
 Usiogope kupambana kwenye maisha eti kwa sababu hakuna mtu alie upande wako. Kumbuka ulizaliwa peke yako.,[6]
Sipo kwenye huu uchochezi,[0]
Ukweli haambiwi mtu mzima.,[0]
Ilikuwa kuboronga,[4]
"Hawa wasichana wa kazi wengine mtihani,,utasikia tunaonewa na wao pia wabaya",[4]
Alihisi macho yao ya hasira yakiwaka moto wa shingo yake. ,[2]
Ni kweli kwamba sina haja ya kununua simu mpya??!! Mbona kila nnaemwambia ananishangaa.,[5]
Hata zuchu hana habari nae ako bize na simu yake wacheni shobo,[4]
"vizuri, shukrani sana",[1]
"Ila shoga yangu na wewe umezidi umbea, ona walivyokupiga miguuni una maalama",[3]
Mijitu mizima oooovyoooo misura inarangi mbili kama biriyani ,[2]
 Venye huna ndevu anaeza slide kwa hio uso apate ajali. ????????,[0]
Lakini tusipokuwa makini tunapoelekea ni kubaya zaidi.,[4]
"Aibu jamani hii, si kwa utuuzima huo kumchuria mwanamdogo",[3]
Aisee usiniambie kabisa ujinga huo mimi,"[2, 4]"
ni muda sasa kwa Serikali kuharakisha mchakato wa kuboresho sheria ya usalama barabarani ili kupunguza idadi ya ajali na vifo vitokananvyo na ajali za barabarani,[3]
tulikutana kwa pamoja na timefurahia kwa pamoja kwa wale ambao hamkweza kuudhuria tutaandaa wakati mwingine,[1]
Watu wanasahau tu ila Museveni ni mtu mbaya sana!,[4]
"Pensheni za wazee hawa ni ndogo sana, sasa hawa wazee wasioweza kufanyavibarua wataishije bila pesa?",[4]
Shukrani sana kwa ajili ya wito huu. Unaweza kuniambia zaidi kuhusu nini tunapaswa kufanya ?,[1]
Mnavyosema hali za binadamu maana yake nini?.,[0]
oyaaa alambi mtu diko,[0]
Hebu mataga pori mkae kwa kutulia,[4]
Kwani umekatazwa kwenda kuchanja bwashee?,[5]
Huyo mzee mbona hukumchapa kofi,[4]
Nyumba ya jirani imeingiliwa na majambazi jana usku,[6]
Uswahilini raha kama zote,[1]
Alikuwa jambazi tu,[4]
Mtoto wako ameshindwa usaili full stop ,[0]
Mungu atusaidie wamama ukiona MTU anafurahi hivi walikokua wanaelekea sio,[1]
"Blake anasema jinsi alivyofurahisha, akikubali juhudi kubwa na maendeleo ambayo yamepata. ",[1]
Mpishi mbobezi. Umeonaje chakula chetu cha Kichina? Kitamu au vipi?,[1]
"Lakini alijisikia `huzuni na huzuni kwa watu wengi katika nchi yetu ambao hawashiriki bahati hii ya kibinafsi. """,[3]
"Kabisa, Kitanda ndo hasa nimekuwa nikikiangalia kwa muda sasa!",[1]
"Hamuishiwi kujikweza hata hayo yalioporomoka mlisema ni american standards, acha shobo kwa wazungu mtoto wa kiume ww.",[4]
